Date,City,Country,Latitude,Longitude,Magnitude,Depth_km,Impact_Score,Datetime,Year,Month
2019-08-28,South Sandwich Islands region,South Sandwich Islands region,-60.5584,-26.8518,5.5,10.0,465,2019-08-28 08:00:45,2019,8
2019-08-28,South Sandwich Islands region,South Sandwich Islands region,-60.3573,-26.5291,5.6,10.0,482,2019-08-28 07:59:02,2019,8
2019-08-27,South Sandwich Islands region,South Sandwich Islands region,-60.2152,-26.5801,6.6,16.0,670,2019-08-27 23:55:19,2019,8
2019-08-26,86 km ESE of Isangel,Vanuatu,-19.8466,170.0409,5.0,10.0,385,2019-08-26 21:40:49,2019,8
2019-08-25,24 km NW of Guapí,Colombia,2.7344,-78.0396,5.0,61.45,388,2019-08-25 20:30:20,2019,8
2019-08-25,central Mid-Atlantic Ridge,central Mid-Atlantic Ridge,8.4925,-39.3527,5.0,10.0,385,2019-08-25 18:46:50,2019,8
2019-08-25,50 km NW of Buala,Solomon Islands,-7.8865,159.2182,5.1,33.68,401,2019-08-25 17:28:49,2019,8
2019-08-25,121 km ESE of Severo-Kuril’sk,Russia,50.4402,157.8056,5.0,35.0,385,2019-08-25 07:16:19,2019,8
2019-08-24,Near the coast of Los Lagos,Chile,-43.135,-74.3145,5.1,20.04,402,2019-08-24 23:36:34,2019,8
2019-08-24,114 km NNW of Nuku‘alofa,Tonga,-20.1852,-175.6299,5.5,215.14,466,2019-08-24 21:21:27,2019,8
2019-08-24,61 km SW of Sola,Vanuatu,-14.309,167.1897,6.0,115.0,556,2019-08-24 15:51:27,2019,8
2019-08-24,130 km E of ‘Ohonua,Tonga,-21.4188,-173.6988,5.1,10.0,400,2019-08-24 15:05:50,2019,8
2019-08-24,133 km E of Namie,Japan,37.3338,142.5014,5.1,11.6,402,2019-08-24 04:52:46,2019,8
2019-08-23,63 km E of Ishigaki,Japan,24.3144,124.7835,5.0,36.79,386,2019-08-23 23:44:51,2019,8
2019-08-23,115 km SE of Lata,Solomon Islands,-11.5925,166.3936,5.5,43.0,465,2019-08-23 10:44:21,2019,8
2019-08-23,125 km E of ‘Ohonua,Tonga,-21.4793,-173.7496,5.1,10.0,400,2019-08-23 02:03:47,2019,8
2019-08-23,Kermadec Islands,New Zealand,-29.1061,-178.3223,5.2,219.74,416,2019-08-23 00:04:32,2019,8
2019-08-22,152 km NNW of Sola,Vanuatu,-12.5806,167.0624,5.6,206.89,482,2019-08-22 22:54:25,2019,8
2019-08-22,84 km ESE of Alo,Wallis and Futuna,-14.6668,-177.4135,5.9,10.0,536,2019-08-22 19:27:11,2019,8
2019-08-22,261 km N of Saipan,Northern Mariana Islands,17.5608,145.4748,5.5,519.87,465,2019-08-22 11:02:40,2019,8
2019-08-21,88 km SSE of Kokopo,Papua New Guinea,-5.0629,152.6087,5.0,40.01,385,2019-08-21 23:50:13,2019,8
2019-08-21,38 km SSE of Khanabad,Afghanistan,36.3898,69.3398,5.0,42.93,385,2019-08-21 20:10:50,2019,8
2019-08-21,western Indian-Antarctic Ridge,western Indian-Antarctic Ridge,-50.3302,139.324,6.0,10.0,554,2019-08-21 14:28:25,2019,8
2019-08-21,western Indian-Antarctic Ridge,western Indian-Antarctic Ridge,-50.3333,139.3652,5.4,10.0,449,2019-08-21 12:58:08,2019,8
2019-08-21,96 km WNW of Panguna,Papua New Guinea,-6.064,154.6474,5.5,64.0,466,2019-08-21 09:24:54,2019,8
2019-08-21,96 km ESE of Pondaguitan,Philippines,5.9646,126.9566,5.1,134.21,400,2019-08-21 00:02:58,2019,8
2019-08-20,Santa Cruz Islands,Santa Cruz Islands,-11.3683,166.2912,6.0,37.0,554,2019-08-20 13:03:52,2019,8
2019-08-20,139 km ESE of Naze,Japan,27.9741,130.8348,5.4,10.0,449,2019-08-20 12:52:22,2019,8
2019-08-20,73 km SE of Naze,Japan,27.9237,130.0335,5.2,10.0,416,2019-08-20 08:20:22,2019,8
2019-08-19,South Sandwich Islands region,South Sandwich Islands region,-60.5912,-25.1972,5.2,10.0,416,2019-08-19 03:44:17,2019,8
2019-08-18,145 km NNE of Saipan,Northern Mariana Islands,16.3083,146.5003,5.0,10.0,385,2019-08-18 18:55:11,2019,8
2019-08-18,167 km NNE of Saipan,Northern Mariana Islands,16.626,146.3156,5.9,17.92,537,2019-08-18 18:00:25,2019,8
2019-08-18,13 km NNE of La Troncal,Ecuador,-2.3237,-79.2769,5.0,84.69,399,2019-08-18 09:28:29,2019,8
2019-08-18,39 km SSE of Chur?ch?ndpur,India,24.0196,93.858,5.0,63.38,385,2019-08-18 06:28:34,2019,8
2019-08-18,81 km WSW of Pyay,Myanmar,18.4733,94.5394,5.2,26.14,418,2019-08-18 03:24:21,2019,8
2019-08-17,Izu Islands,Japan region,30.9286,142.554,5.0,10.0,385,2019-08-17 22:28:37,2019,8
2019-08-16,south of Tonga,south of Tonga,-26.6848,-175.6949,5.2,10.0,416,2019-08-16 23:30:07,2019,8
2019-08-16,130 km E of Kokopo,Papua New Guinea,-4.5325,153.4338,5.0,100.51,385,2019-08-16 19:50:04,2019,8
2019-08-16,off the coast of Oregon,off the coast of Oregon,44.2729,-129.3962,5.4,10.0,449,2019-08-16 15:23:18,2019,8
2019-08-16,48 km SSW of Jurm,Afghanistan,36.4389,70.693,5.1,207.71,409,2019-08-16 02:09:20,2019,8
2019-08-15,east of the Kuril Islands,east of the Kuril Islands,45.8789,152.1923,5.0,53.55,385,2019-08-15 13:54:31,2019,8
2019-08-15,Vanuatu region,Vanuatu region,-20.8068,173.4883,5.5,10.0,465,2019-08-15 10:38:32,2019,8
2019-08-15,19 km NW of Misawa,Japan,40.8275,141.2441,5.4,86.0,463,2019-08-15 05:32:53,2019,8
2019-08-14,272 km SSE of Cabo San Lucas,Mexico,20.5023,-109.2878,5.9,10.0,536,2019-08-14 21:35:18,2019,8
2019-08-14,Bouvet Island region,Bouvet Island region,-54.744,-0.974,5.2,10.0,416,2019-08-14 03:02:28,2019,8
2019-08-13,109 km S of Sungai Penuh,Indonesia,-3.0402,101.3029,5.2,46.52,416,2019-08-13 18:38:38,2019,8
2019-08-13,Kermadec Islands region,Kermadec Islands region,-31.1683,-177.3479,5.2,10.0,416,2019-08-13 06:35:01,2019,8
2019-08-12,South Indian Ocean,South Indian Ocean,-29.0921,96.9104,5.2,10.0,416,2019-08-12 22:40:58,2019,8
2019-08-12,7 km NE of Cabeza de Toro,Mexico,15.9767,-93.7276,5.5,93.0,476,2019-08-12 20:39:34,2019,8
2019-08-12,80 km NW of Queenstown,New Zealand,-44.5471,167.9051,5.4,10.0,471,2019-08-12 10:35:28,2019,8
2019-08-11,139 km S of Gambiran Satu,Indonesia,-9.6418,113.9469,5.0,35.0,394,2019-08-11 22:51:33,2019,8
2019-08-11,78 km S of Pýrgos,Greece,34.3087,25.0038,5.0,10.0,385,2019-08-11 07:02:49,2019,8
2019-08-11,southwest of Sumatra,Indonesia,-7.2212,102.9444,5.0,10.0,385,2019-08-11 04:39:03,2019,8
2019-08-11,206 km NNE of Shi Yomi,India,30.3447,94.8731,5.0,10.0,385,2019-08-11 02:13:26,2019,8
2019-08-11,southwest of Sumatra,Indonesia,-7.11,102.9053,5.1,10.0,400,2019-08-11 02:11:10,2019,8
2019-08-10,163 km SE of Petropavlovsk-Kamchatsky,Russia,51.949,160.2522,5.0,10.0,385,2019-08-10 23:17:17,2019,8
2019-08-10,82 km W of Pariaman,Indonesia,-0.7389,99.391,5.2,36.69,418,2019-08-10 21:11:09,2019,8
2019-08-10,257 km SSE of Amahai,Indonesia,-5.5803,129.5582,5.4,21.22,449,2019-08-10 12:01:33,2019,8
2019-08-10,35 km S of Khorugh,Tajikistan,37.1698,71.5345,5.3,110.74,435,2019-08-10 06:43:12,2019,8
2019-08-10,central Mid-Atlantic Ridge,central Mid-Atlantic Ridge,7.5623,-37.064,5.3,10.0,432,2019-08-10 03:41:21,2019,8
2019-08-09,51 km SW of Ust’-Kamchatsk Staryy,Russia,55.91,161.8665,5.4,46.59,449,2019-08-09 21:26:57,2019,8
2019-08-09,121 km ENE of ‘Ohonua,Tonga,-21.0605,-173.8121,5.3,10.0,432,2019-08-09 17:45:46,2019,8
2019-08-09,62 km E of Kokopo,Papua New Guinea,-4.2599,152.8238,5.1,10.0,401,2019-08-09 13:09:47,2019,8
2019-08-09,124 km ENE of Kimbe,Papua New Guinea,-5.1619,151.1873,5.3,126.25,432,2019-08-09 02:54:37,2019,8
2019-08-08,9 km ESE of Baklan,Turkey,37.935,29.7003,5.9,11.0,585,2019-08-08 11:25:31,2019,8
2019-08-08,Mariana Islands region,Mariana Islands region,18.657,147.5402,5.0,10.0,385,2019-08-08 00:49:48,2019,8
2019-08-08,18 km ESE of Farkh?r,Afghanistan,36.5272,70.0571,5.8,226.0,543,2019-08-08 00:45:26,2019,8
2019-08-07,35 km SSE of Yilan,Taiwan,24.4782,121.9301,5.8,20.79,713,2019-08-07 21:28:03,2019,8
2019-08-07,southern East Pacific Rise,southern East Pacific Rise,-34.8886,-108.2234,5.3,10.0,432,2019-08-07 12:26:49,2019,8
2019-08-07,52 km E of Luganville,Vanuatu,-15.4975,167.6555,5.9,124.0,536,2019-08-07 05:32:40,2019,8
2019-08-06,37 km SE of Port-Vila,Vanuatu,-17.9594,168.5844,5.9,150.0,538,2019-08-06 22:14:14,2019,8
2019-08-06,167 km WNW of Tobelo,Indonesia,2.1492,126.5617,5.2,35.0,416,2019-08-06 03:51:16,2019,8
2019-08-05,50 km NW of Neiafu,Tonga,-18.3793,-174.3733,5.7,10.0,500,2019-08-05 09:01:00,2019,8
2019-08-05,246 km S of Bengkulu,Indonesia,-6.0251,102.2358,5.0,10.0,385,2019-08-05 05:09:59,2019,8
2019-08-05,central Mid-Atlantic Ridge,central Mid-Atlantic Ridge,1.0417,-27.8703,5.8,10.0,518,2019-08-05 00:40:46,2019,8
2019-08-04,25 km N of Dogonbadan,Iran,30.5857,50.8453,5.4,7.72,463,2019-08-04 19:51:16,2019,8
2019-08-04,23 km W of Ashk?sham,Afghanistan,36.6761,71.2747,5.1,226.29,412,2019-08-04 19:04:54,2019,8
2019-08-04,off the west coast of the South Island of New Zealand,off the west coast of the South Island of New Zealand,-48.815,163.7897,5.6,10.0,482,2019-08-04 11:44:21,2019,8
2019-08-04,61 km ENE of Namie,Japan,37.7594,141.6031,6.3,38.0,840,2019-08-04 10:23:03,2019,8
2019-08-04,248 km E of Port Blair,India,11.9126,95.0085,5.0,10.0,385,2019-08-04 01:26:14,2019,8
2019-08-04,252 km SW of Riverton,New Zealand,-47.8951,165.578,5.1,16.51,400,2019-08-04 00:11:07,2019,8
2019-08-03,15 km N of Cabodiongan,Philippines,12.8057,125.0549,5.0,41.6,385,2019-08-03 21:10:56,2019,8
2019-08-03,189 km SSE of Unalaska,Alaska,52.2481,-165.6894,5.2,23.48,416,2019-08-03 18:11:27,2019,8
2019-08-03,65 km ESE of Karpathos,Greece,35.2241,27.845,5.1,10.0,400,2019-08-03 09:51:24,2019,8
2019-08-02,Kermadec Islands,New Zealand,-30.3845,-177.9448,5.0,34.03,385,2019-08-02 18:16:52,2019,8
2019-08-02,24 km NNW of Cabodiongan,Philippines,12.8557,124.9271,5.0,43.25,385,2019-08-02 17:28:23,2019,8
2019-08-02,15 km E of Mangili,Philippines,6.014,125.8276,5.2,148.45,418,2019-08-02 16:10:11,2019,8
2019-08-02,western Indian-Antarctic Ridge,western Indian-Antarctic Ridge,-48.8521,120.8245,5.0,10.0,385,2019-08-02 13:06:53,2019,8
2019-08-02,152 km SW of Labuan,Indonesia,-7.2822,104.7907,6.9,49.0,888,2019-08-02 12:03:27,2019,8
2019-08-02,southern East Pacific Rise,southern East Pacific Rise,-49.7307,-113.8331,6.0,10.0,554,2019-08-02 05:50:55,2019,8
2019-08-02,84 km SW of San Antonio,Chile,-34.1825,-72.1958,5.4,13.23,456,2019-08-02 00:55:16,2019,8
2019-08-01,155 km WNW of Gorontalo,Indonesia,1.1089,121.7875,5.0,37.69,385,2019-08-01 20:35:22,2019,8
2019-08-01,100 km WNW of Santa Cruz,Chile,-34.2812,-72.3734,5.6,15.41,489,2019-08-01 20:01:28,2019,8
2019-08-01,96 km SW of San Antonio,Chile,-34.2364,-72.3102,6.8,25.0,947,2019-08-01 18:28:07,2019,8
2019-08-01,33 km WSW of Tennant Creek,Australia,-19.7723,133.9,5.1,10.0,403,2019-08-01 01:22:16,2019,8
2019-07-31,63 km ESE of Lakatoro,Vanuatu,-16.223,167.9933,5.0,188.78,385,2019-07-31 19:11:44,2019,7
2019-07-31,91 km W of Manokwari,Indonesia,-0.7656,133.2522,5.2,41.78,416,2019-07-31 18:35:53,2019,7
2019-07-31,63 km E of Lakatoro,Vanuatu,-16.1985,167.9982,6.6,181.0,670,2019-07-31 15:02:33,2019,7
2019-07-31,112 km E of Ust’-Kamchatsk Staryy,Russia,56.1351,164.2869,5.1,10.0,400,2019-07-31 09:45:28,2019,7
2019-07-31,101 km NE of Okhotsk,Russia,59.8892,144.6831,5.0,10.0,385,2019-07-31 08:29:23,2019,7
2019-07-31,38 km SSW of La Libertad,El Salvador,13.1476,-89.3951,5.9,43.0,622,2019-07-31 05:54:53,2019,7
2019-07-31,119 km SSE of Isangel,Vanuatu,-20.5012,169.7984,5.2,128.62,416,2019-07-31 01:36:03,2019,7
2019-07-31,southern Mid-Atlantic Ridge,southern Mid-Atlantic Ridge,-14.0827,-13.9511,5.0,10.0,385,2019-07-31 00:41:04,2019,7
2019-07-30,273 km ESE of Tadine,New Caledonia,-22.2794,170.4101,5.1,10.0,400,2019-07-30 14:32:53,2019,7
2019-07-30,Fiji region,Fiji region,-20.9656,-178.8598,5.2,606.72,416,2019-07-30 01:21:27,2019,7
2019-07-29,246 km SSE of Tateyama,Japan,32.8383,140.569,5.8,59.14,549,2019-07-29 20:37:43,2019,7
2019-07-29,145 km SSW of Dompu,Indonesia,-9.7714,118.0015,5.0,35.0,385,2019-07-29 12:42:29,2019,7
2019-07-29,150 km WSW of Sungai Penuh,Indonesia,-2.7267,100.2171,5.1,35.0,400,2019-07-29 05:46:39,2019,7
2019-07-28,45 km W of Pelabuhanratu,Indonesia,-6.9777,106.1423,5.1,58.47,413,2019-07-28 14:25:02,2019,7
2019-07-28,southern East Pacific Rise,southern East Pacific Rise,-55.8616,-124.7527,5.6,10.0,482,2019-07-28 12:32:39,2019,7
2019-07-28,51 km SE of Buala,Solomon Islands,-8.4236,159.9636,5.0,35.0,385,2019-07-28 08:59:51,2019,7
2019-07-28,95 km NW of Rabaul,Papua New Guinea,-3.6901,151.4711,5.4,10.0,449,2019-07-28 03:19:20,2019,7
2019-07-27,138 km ESE of Shing?,Japan,33.1492,137.3029,6.3,367.0,787,2019-07-27 18:31:07,2019,7
2019-07-27,41 km N of Basco,Philippines,20.8183,122.004,5.1,10.0,400,2019-07-27 10:11:32,2019,7
2019-07-27,Pacific-Antarctic Ridge,Pacific-Antarctic Ridge,-59.846,-151.6538,5.6,10.0,482,2019-07-27 10:07:56,2019,7
2019-07-27,Pacific-Antarctic Ridge,Pacific-Antarctic Ridge,-59.6436,-150.9124,5.7,10.0,500,2019-07-27 09:55:08,2019,7
2019-07-27,southern Mid-Atlantic Ridge,southern Mid-Atlantic Ridge,-37.174,-17.3807,5.2,10.0,416,2019-07-27 05:57:23,2019,7
2019-07-27,34 km N of Basco,Philippines,20.754,122.0083,5.7,10.0,501,2019-07-27 01:24:44,2019,7
2019-07-26,43 km N of Basco,Philippines,20.8373,121.9744,6.0,9.0,558,2019-07-26 23:37:58,2019,7
2019-07-26,153 km NW of Lautoka,Fiji,-16.734,176.3376,5.1,10.0,400,2019-07-26 23:36:36,2019,7
2019-07-26,34 km N of Basco,Philippines,20.7594,121.9193,5.4,11.6,449,2019-07-26 20:16:56,2019,7
2019-07-25,Chagos Archipelago region,Chagos Archipelago region,-5.4797,68.7901,5.0,10.0,385,2019-07-25 20:47:24,2019,7
2019-07-25,125 km ESE of Pangai,Tonga,-20.3163,-173.2801,5.0,10.0,385,2019-07-25 14:13:21,2019,7
2019-07-24,29 km ESE of ?hara,Japan,35.1339,140.6881,5.0,44.67,411,2019-07-24 22:14:22,2019,7
2019-07-24,central Mid-Atlantic Ridge,central Mid-Atlantic Ridge,9.4005,-40.5278,5.2,10.0,416,2019-07-24 18:57:34,2019,7
2019-07-24,210 km S of Nusa Dua,Indonesia,-10.6813,114.9655,5.2,10.0,416,2019-07-24 13:17:19,2019,7
2019-07-24,17 km S of Muncar,Indonesia,-8.5946,114.3134,5.0,102.51,413,2019-07-24 01:29:12,2019,7
2019-07-23,south of the Kermadec Islands,south of the Kermadec Islands,-33.7984,-179.5086,5.5,35.0,465,2019-07-23 23:08:56,2019,7
2019-07-23,Balleny Islands region,Balleny Islands region,-61.2867,154.1145,6.0,10.0,554,2019-07-23 10:33:24,2019,7
2019-07-22,25 km NNE of Bandar-e Lengeh,Iran,26.759,55.0084,5.0,10.0,385,2019-07-22 22:59:02,2019,7
2019-07-22,103 km NNE of Ishigaki,Japan,25.2574,124.3633,5.1,99.93,401,2019-07-22 20:46:58,2019,7
2019-07-22,236 km E of Amahai,Indonesia,-3.3218,131.048,5.4,16.0,449,2019-07-22 10:06:57,2019,7
2019-07-22,232 km E of Amahai,Indonesia,-3.3845,131.0155,5.1,25.91,400,2019-07-22 04:08:17,2019,7
2019-07-21,119 km SSW of Merizo Village,Guam,12.2619,144.2534,5.5,9.0,469,2019-07-21 17:35:33,2019,7
2019-07-21,105 km SSW of Merizo Village,Guam,12.3467,144.4007,5.5,10.0,466,2019-07-21 17:25:15,2019,7
2019-07-20,Kermadec Islands region,Kermadec Islands region,-31.032,-178.3504,5.2,63.39,416,2019-07-20 22:35:36,2019,7
2019-07-20,24 km NNW of Kandrian,Papua New Guinea,-5.9945,149.5002,5.6,49.0,483,2019-07-20 20:43:44,2019,7
2019-07-20,Easter Island region,Easter Island region,-29.3259,-111.369,5.1,10.0,400,2019-07-20 18:23:54,2019,7
2019-07-20,133 km ESE of Pangai,Tonga,-20.2792,-173.1742,5.1,10.0,400,2019-07-20 15:16:29,2019,7
2019-07-19,1 km NNE of Magoúla,Greece,38.0951,23.5251,5.3,10.0,1065,2019-07-19 11:13:15,2019,7
2019-07-19,64 km NE of Bomdila,India,27.7188,92.8302,5.5,15.0,502,2019-07-19 09:22:15,2019,7
2019-07-18,Molucca Sea,Molucca Sea,0.3078,126.3041,5.3,23.35,432,2019-07-18 17:17:49,2019,7
2019-07-18,Kuril Islands,Kuril Islands,46.2757,153.3402,5.2,10.0,416,2019-07-18 08:52:07,2019,7
2019-07-18,253 km NNW of Puerto Ayora,Ecuador,1.4855,-90.8655,5.3,10.0,432,2019-07-18 01:17:07,2019,7
2019-07-17,227 km W of Bandon,Oregon,43.4212,-127.1745,5.4,10.0,454,2019-07-17 14:59:59,2019,7
2019-07-17,232 km SE of Sofifi,Indonesia,-0.9721,128.7826,5.0,11.28,385,2019-07-17 14:57:55,2019,7
2019-07-17,Fiji region,Fiji region,-17.0261,-176.8917,5.6,10.0,482,2019-07-17 06:10:46,2019,7
2019-07-17,188 km SSE of Lata,Solomon Islands,-12.3585,166.2766,5.2,10.0,416,2019-07-17 04:35:14,2019,7
2019-07-17,Fiji region,Fiji region,-17.1515,-177.1344,5.6,10.0,483,2019-07-17 02:43:24,2019,7
2019-07-16,104 km S of Merizo Village,Guam,12.3339,144.5005,5.7,7.33,500,2019-07-16 22:03:51,2019,7
2019-07-16,46 km SSE of Muncar,Indonesia,-8.8208,114.487,5.7,80.0,684,2019-07-16 00:18:36,2019,7
2019-07-15,133 km SSE of Sofifi,Indonesia,-0.4407,127.8396,5.2,10.0,416,2019-07-15 10:35:24,2019,7
2019-07-15,26 km NNW of Kandrian,Papua New Guinea,-5.9707,149.4881,6.3,42.0,615,2019-07-15 08:21:34,2019,7
2019-07-15,158 km S of Sofifi,Indonesia,-0.6854,127.7239,5.0,10.0,385,2019-07-15 03:05:13,2019,7
2019-07-14,207 km W of Cable Beach,Australia,-18.2782,120.2792,5.0,10.0,390,2019-07-14 23:01:36,2019,7
2019-07-14,157 km NNW of Caluula,Somalia,13.353,50.4469,5.1,10.0,400,2019-07-14 19:12:24,2019,7
2019-07-14,144 km SSE of Sofifi,Indonesia,-0.5057,127.9491,5.1,10.0,400,2019-07-14 15:44:20,2019,7
2019-07-14,142 km SSE of Sofifi,Indonesia,-0.4812,127.9877,5.0,10.0,385,2019-07-14 11:52:26,2019,7
2019-07-14,138 km SSE of Sofifi,Indonesia,-0.4773,127.8482,5.8,10.0,518,2019-07-14 10:26:58,2019,7
2019-07-14,149 km SSE of Sofifi,Indonesia,-0.5473,127.9686,5.2,10.0,416,2019-07-14 10:05:21,2019,7
2019-07-14,63 km SW of Insrom,Indonesia,-1.6122,135.7054,5.1,29.53,400,2019-07-14 10:04:59,2019,7
2019-07-14,171 km S of Sofifi,Indonesia,-0.8042,127.7214,5.8,10.0,518,2019-07-14 09:43:46,2019,7
2019-07-14,180 km SSE of Sofifi,Indonesia,-0.7432,128.2468,5.1,10.0,400,2019-07-14 09:29:36,2019,7
2019-07-14,180 km SSE of Sofifi,Indonesia,-0.7621,128.2066,5.1,10.0,400,2019-07-14 09:28:39,2019,7
2019-07-14,155 km SSE of Sofifi,Indonesia,-0.5858,128.034,7.2,18.98,809,2019-07-14 09:10:51,2019,7
2019-07-14,198 km W of Cable Beach,Australia,-18.2242,120.3584,6.6,10.0,791,2019-07-14 05:39:23,2019,7
2019-07-13,southern East Pacific Rise,southern East Pacific Rise,-49.5587,-116.7328,5.7,10.0,500,2019-07-13 07:59:33,2019,7
2019-07-13,169 km NW of Naze,Japan,29.3533,128.1534,6.1,251.0,579,2019-07-13 00:57:44,2019,7
2019-07-12,7 km E of Cantilan,Philippines,9.3281,126.043,5.8,14.29,526,2019-07-12 20:42:55,2019,7
2019-07-12,64 km SE of Sumbawa Besar,Indonesia,-8.9356,117.8057,5.3,49.79,437,2019-07-12 17:01:56,2019,7
2019-07-12,South Sandwich Islands region,South Sandwich Islands region,-54.678,-27.9107,5.1,10.0,400,2019-07-12 11:22:43,2019,7
2019-07-12,south of the Kermadec Islands,south of the Kermadec Islands,-34.2559,179.4625,5.0,10.0,385,2019-07-12 07:30:34,2019,7
2019-07-12,Kermadec Islands,New Zealand,-30.8316,-177.4337,5.2,10.0,416,2019-07-12 04:12:24,2019,7
2019-07-12,134 km SSW of Manuel Ávila Camacho (Ponte Duro),Mexico,14.7849,-94.2573,5.3,10.0,434,2019-07-12 01:34:41,2019,7
2019-07-11,105 km WSW of Ternate,Indonesia,0.5457,126.4669,5.2,10.0,416,2019-07-11 21:46:36,2019,7
2019-07-11,62 km SSW of Yonakuni,Japan,23.9122,122.8793,5.1,18.21,401,2019-07-11 21:21:57,2019,7
2019-07-11,North Atlantic Ocean,North Atlantic Ocean,15.5968,-49.9588,5.1,10.0,400,2019-07-11 17:17:30,2019,7
2019-07-11,179 km NNW of Arawa,Papua New Guinea,-4.6408,155.2241,6.0,495.17,554,2019-07-11 17:08:37,2019,7
2019-07-11,66 km WSW of Port-Vila,Vanuatu,-17.8918,167.7113,5.0,10.0,391,2019-07-11 15:31:27,2019,7
2019-07-11,144 km S of Sofifi,Indonesia,-0.5598,127.7034,5.0,10.0,385,2019-07-11 14:38:00,2019,7
2019-07-10,north of Ascension Island,north of Ascension Island,0.0107,-16.9632,5.2,10.0,416,2019-07-10 21:43:48,2019,7
2019-07-10,Pacific-Antarctic Ridge,Pacific-Antarctic Ridge,-56.7747,-141.5049,5.5,10.0,465,2019-07-10 19:00:52,2019,7
2019-07-10,108 km SE of Kuril’sk,Russia,44.6135,148.9419,5.0,57.25,385,2019-07-10 14:14:03,2019,7
2019-07-10,7 km WSW of Bulatukan,Philippines,6.8679,125.1054,5.0,31.19,390,2019-07-10 00:56:38,2019,7
2019-07-09,92 km E of Nikolski,Alaska,52.8989,-167.4826,5.5,33.13,467,2019-07-09 18:43:43,2019,7
2019-07-09,8 km W of Dolo,Philippines,6.8138,125.1193,5.6,10.0,512,2019-07-09 12:36:58,2019,7
2019-07-09,165 km E of Dolinsk,Russia,47.4425,144.9818,5.5,436.0,465,2019-07-09 11:33:31,2019,7
2019-07-09,Kermadec Islands,New Zealand,-30.3684,-177.876,5.2,35.0,416,2019-07-09 03:11:47,2019,7
2019-07-08,111 km W of Ternate,Indonesia,0.6652,126.3891,5.0,28.07,385,2019-07-08 23:58:23,2019,7
2019-07-08,114 km W of Ternate,Indonesia,0.6866,126.3567,5.2,19.74,416,2019-07-08 23:57:55,2019,7
2019-07-08,116 km WSW of Ternate,Indonesia,0.4932,126.3842,5.0,15.59,385,2019-07-08 19:00:38,2019,7
2019-07-08,124 km WSW of Ternate,Indonesia,0.504,126.3042,5.9,28.0,536,2019-07-08 18:52:33,2019,7
2019-07-08,31 km SE of Masjed Soleym?n,Iran,31.7564,49.5611,5.6,19.0,520,2019-07-08 07:00:32,2019,7
2019-07-08,236 km W of Abepura,Indonesia,-2.5251,138.5058,5.1,35.0,400,2019-07-08 06:56:00,2019,7
2019-07-08,131 km WSW of Ternate,Indonesia,0.449,126.2508,5.6,10.0,482,2019-07-08 06:20:10,2019,7
2019-07-08,114 km W of Ternate,Indonesia,0.7071,126.3586,5.0,19.12,385,2019-07-08 04:16:15,2019,7
2019-07-08,96 km W of Ternate,Indonesia,0.7997,126.518,5.1,34.12,400,2019-07-08 02:24:36,2019,7
2019-07-08,26 km SSE of Union,Philippines,9.529,126.1949,5.0,40.6,387,2019-07-08 00:59:25,2019,7
2019-07-08,25 km S of La Cruz,Costa Rica,10.8415,-85.6324,5.1,59.13,430,2019-07-08 00:09:02,2019,7
2019-07-07,south of the Fiji Islands,south of the Fiji Islands,-23.9098,-179.8652,5.1,511.84,400,2019-07-07 18:49:14,2019,7
2019-07-07,south of the Fiji Islands,south of the Fiji Islands,-23.7614,-179.8609,5.2,530.4,416,2019-07-07 18:49:01,2019,7
2019-07-07,136 km WSW of Ternate,Indonesia,0.5126,126.1892,6.9,35.0,747,2019-07-07 15:08:40,2019,7
2019-07-07,21 km NNE of Neiafu,Tonga,-18.4586,-173.9356,5.1,10.0,401,2019-07-07 04:03:10,2019,7
2019-07-06,south of the Kermadec Islands,south of the Kermadec Islands,-32.827,-178.3486,5.1,10.0,400,2019-07-06 17:52:21,2019,7
2019-07-06,168 km SSE of Isangel,Vanuatu,-20.9572,169.8683,5.6,99.66,484,2019-07-06 11:08:16,2019,7
2019-07-06,Kermadec Islands region,Kermadec Islands region,-27.8148,-176.1777,5.1,10.0,400,2019-07-06 09:45:33,2019,7
2019-07-06,82 km W of Panguna,Papua New Guinea,-6.271,154.7377,5.7,37.84,500,2019-07-06 09:44:28,2019,7
2019-07-06,106 km E of Ust’-Kamchatsk Staryy,Russia,56.134,164.1796,5.1,10.0,400,2019-07-06 07:09:20,2019,7
2019-07-06,Kermadec Islands region,Kermadec Islands region,-27.647,-176.1866,5.4,10.0,449,2019-07-06 06:31:58,2019,7
2019-07-06,136 km WSW of Nadi,Fiji,-18.4367,176.3138,5.0,10.0,385,2019-07-06 06:30:27,2019,7
2019-07-06,128 km SW of Nadi,Fiji,-18.5797,176.5119,5.0,10.0,385,2019-07-06 06:27:03,2019,7
2019-07-06,Pacific-Antarctic Ridge,Pacific-Antarctic Ridge,-63.1943,-157.5965,5.2,10.0,416,2019-07-06 06:13:26,2019,7
2019-07-06,103 km E of Ust’-Kamchatsk Staryy,Russia,56.1632,164.1414,5.0,10.0,385,2019-07-06 05:29:52,2019,7
2019-07-06,111 km E of Ust’-Kamchatsk Staryy,Russia,56.2117,164.2719,5.3,10.0,432,2019-07-06 05:23:33,2019,7
